IMPONENTE_ID;PRESTAMO_ID;SALDOS;FECHA_CIERRE;MONTO_CUOTA;NUMERO_CUOTAS;FECHA_VENCIMIENTO
9701;3;1427452;31/08/2020;104993;24;Oct-21
21024;3;3251497;31/08/2020;197899;36;Mar-22
10570;3;5113864;31/08/2020;281412;24;Dic-21
36480;3;266874;31/08/2020;89172;24;Abr-20
20203;3;1999146;31/08/2020;109824;36;Abr-22
24419;3;3366722;31/08/2020;251165;24;Nov-21
14947;3;-4;31/08/2020;53590;24;Jun-20
3909;3;2821732;31/08/2020;199103;24;Dic-21
22276;3;-82206;31/08/2020;82205;48;Jul-14
14835;3;1940390;31/08/2020;126451;24;Feb-22
14872;3;-200000;31/08/2020;91280;48;Ene-15
15084;3;-197223;31/08/2020;211500;36;Dic-09
15728;3;1101057;31/08/2020;66216;36;Oct-21
9440;3;651074;31/08/2020;51858;24;Oct-21
15454;3;10;31/08/2020;195270;24;May-20
23705;3;3387956;31/08/2020;239057;24;Dic-21
15474;3;602345;31/08/2020;342985;48;Jul-14
14064;3;591472;31/08/2020;119605;24;Nov-20
14077;3;3684234;31/08/2020;111796;48;Ene-14
2535;3;803263;31/08/2020;58193;24;Set-21
27258;3;4417483;31/08/2020;257816;24;Mar-22
13854;3;1866259;31/08/2020;169661;24;Set-16
25270;3;2890191;31/08/2020;155986;24;Jul-22
11636;3;2266208;31/08/2020;151793;24;Ene-22
20211;3;4401273;31/08/2020;285573;24;Feb-22
951;3;4729458;31/08/2020;210007;36;Dic-22
36286;3;1047532;31/08/2020;64988;24;Dic-21
14702;3;1094705;31/08/2020;281105;24;Dic-20
35615;3;2480839;31/08/2020;211314;24;Set-21
18442;3;1670857;31/08/2020;109985;24;Feb-22
33900;3;3350365;31/08/2020;158439;36;Oct-22
140;3;1898959;31/08/2020;300105;24;Oct-22
15306;3;1414150;31/08/2020;76895;24;May-22
17278;3;676220;31/08/2020;111866;24;Oct-22
17977;3;2320379;31/08/2020;249275;24;Jun-21
8357;3;1234571;31/08/2020;250399;24;Nov-20
25821;3;4847682;31/08/2020;211688;36;Ene-23
15682;3;1282979;31/08/2020;84671;24;Oct-22
15724;3;3236321;31/08/2020;119035;48;Nov-13
21751;3;360657;31/08/2020;20910;24;May-22
27255;3;3055013;31/08/2020;149247;36;Set-22
24469;3;2775408;31/08/2020;115817;36;Abr-23
35225;3;1099441;31/08/2020;93702;24;Set-21
16543;3;815470;31/08/2020;73941;24;Ago-21
8400;3;547330;31/08/2020;50070;24;Ago-21
7287;3;617431;31/08/2020;41537;24;Ene-22
16950;3;3843203;31/08/2020;164978;36;Dic-22
16967;3;858198;31/08/2020;77455;24;Jul-21
16978;3;3925291;31/08/2020;264960;24;Ene-22
29046;3;1899765;31/08/2020;128699;24;Set-22
17273;3;173693;31/08/2020;81746;24;Set-21
33534;3;4872849;31/08/2020;174227;36;Ago-23
17472;3;-6018;31/08/2020;38178;24;Set-18
34556;3;2088373;31/08/2020;135756;24;Feb-22
15014;3;1852020;31/08/2020;79991;36;Feb-23
15520;3;1940893;31/08/2020;100893;36;Jul-22
14617;3;3104492;31/08/2020;179980;24;May-22
1177;3;1608667;31/08/2020;75793;36;Oct-22
13754;3;685999;31/08/2020;103241;24;Set-22
6565;3;1560389;31/08/2020;132838;24;Set-21
21565;3;3209851;31/08/2020;189958;24;Ene-22
31940;3;2280638;31/08/2020;154552;24;Ene-22
16482;3;3835211;31/08/2020;199398;36;Set-23
16699;3;2083878;31/08/2020;153274;24;Oct-21
20805;3;2520641;31/08/2020;151563;36;Dic-21
36564;3;-1;31/08/2020;121520;36;Ene-23
14431;3;838814;31/08/2020;59879;24;Dic-21
21674;3;4234132;31/08/2020;208587;36;Jul-22
13078;3;2064208;31/08/2020;121453;36;Oct-23
907;3;3391587;31/08/2020;253634;24;Oct-22
11102;3;564778;31/08/2020;67594;24;May-21
17418;3;1745878;31/08/2020;91061;24;Jun-22
30137;3;2863138;31/08/2020;216628;24;Nov-21
11367;3;2200516;31/08/2020;219284;24;Jul-21
5452;3;1668986;31/08/2020;89981;36;Oct-21
5910;3;3367488;31/08/2020;146556;36;Ene-23
18057;3;4012088;31/08/2020;281616;24;Nov-21
29472;3;4359495;31/08/2020;270361;24;Oct-22
11565;3;2728442;31/08/2020;104081;36;Ago-23
31735;3;997798;31/08/2020;108058;24;Jun-21
25447;3;3250788;31/08/2020;172400;24;Jul-22
7497;3;1447249;31/08/2020;94668;24;Feb-22
3917;3;344380;31/08/2020;45012;24;Mar-21
6982;3;1200363;31/08/2020;71929;24;Abr-22
28252;3;4748194;31/08/2020;281412;24;Ene-22
11167;3;1994365;31/08/2020;130998;24;Nov-21
13164;3;4563592;31/08/2020;296289;24;Feb-22
18811;3;3943318;31/08/2020;219865;24;Jun-22
18813;3;509576;31/08/2020;44552;24;May-21
19246;3;911424;31/08/2020;97227;24;May-21
2235;3;8738199;31/08/2020;239122;48;Dic-13
18925;3;5354533;31/08/2020;220940;36;Abr-23
25149;3;1517987;31/08/2020;150004;24;Jul-21
36675;3;2633827;31/08/2020;163147;24;Mar-22
10727;3;1854081;31/08/2020;80259;48;Ago-16
15005;3;2287207;31/08/2020;154909;24;Ene-22
17966;3;4519210;31/08/2020;296917;24;Feb-22
10943;3;417390;31/08/2020;209986;24;Oct-20
10958;3;4669493;31/08/2020;181330;36;May-23
36695;3;2879893;31/08/2020;125005;36;Feb-23
14968;3;2663547;31/08/2020;143754;24;Jul-22
35820;3;1813690;31/08/2020;122977;24;Ene-22
27215;3;-25928;31/08/2020;25928;24;Feb-22
11721;3;1739253;31/08/2020;158179;24;Ago-21
11933;3;38601;31/08/2020;38611;24;May-20
1683;3;1514364;31/08/2020;78986;24;Jun-22
7742;3;2401940;31/08/2020;204366;24;Set-21
12549;3;285922;31/08/2020;141558;48;Dic-15
31755;3;4303216;31/08/2020;183106;36;Mar-23
24629;3;1117238;31/08/2020;61770;24;Dic-21
27639;3;2943332;31/08/2020;200023;24;Ene-22
12984;3;4558925;31/08/2020;277941;24;Set-22
32679;3;1902604;31/08/2020;129006;24;Ene-22
13203;3;1339933;31/08/2020;199410;24;Feb-21
26748;3;1724665;31/08/2020;148063;24;Set-21
35327;3;2807360;31/08/2020;188968;36;Ene-22
13603;3;177801;31/08/2020;88899;24;Ago-20
12196;3;5052233;31/08/2020;279405;24;Jun-22
25414;3;3615216;31/08/2020;286572;24;Oct-21
24185;3;715268;31/08/2020;77506;24;Jun-21
21695;3;2256014;31/08/2020;179791;24;Oct-21
29903;3;3590801;31/08/2020;200210;24;Jun-22
25893;3;2708617;31/08/2020;146001;24;Jul-22
27594;3;528054;31/08/2020;58673;24;Feb-20
9134;3;2033043;31/08/2020;135035;24;Dic-21
32315;3;-30734;31/08/2020;52402;48;Nov-14
13951;3;4358807;31/08/2020;136871;48;Nov-13
25929;3;5155653;31/08/2020;200981;36;Jul-23
14144;3;2187089;31/08/2020;89990;36;Feb-23
31268;3;435833;31/08/2020;148983;24;Nov-20
14190;3;218154;31/08/2020;109072;24;May-20
26157;3;4705295;31/08/2020;204494;36;Feb-23
31458;3;878273;31/08/2020;55332;24;Ene-22
30916;3;4062059;31/08/2020;275894;24;Ene-22
11550;3;4574425;31/08/2020;205522;36;Dic-22
14585;3;3386275;31/08/2020;285857;24;Ago-21
14595;3;3004089;31/08/2020;183691;24;Feb-22
1747;3;1699069;31/08/2020;170684;36;Jul-21
35369;3;1103846;31/08/2020;82956;36;Nov-21
14972;3;28725;31/08/2020;28713;24;Abr-20
14976;3;416014;31/08/2020;29106;24;Dic-21
14978;3;-1325;31/08/2020;58615;24;Oct-13
14999;3;711821;31/08/2020;60001;24;Set-21
14362;3;975552;31/08/2020;77659;24;Oct-21
22538;3;4826348;31/08/2020;248981;24;Ago-22
15390;3;3057509;31/08/2020;109995;48;Nov-14
15420;3;3562044;31/08/2020;93434;48;Nov-14
36451;3;3337655;31/08/2020;205522;36;Mar-22
11583;3;1123909;31/08/2020;49183;36;Feb-23
28801;3;4030848;31/08/2020;251229;24;Mar-22
4958;3;2512157;31/08/2020;118082;36;Oct-22
16612;3;84745;31/08/2020;42712;24;Oct-20
2931;3;1030551;31/08/2020;78017;24;Nov-21
8025;3;1023053;31/08/2020;153268;24;Oct-22
34026;3;374434;31/08/2020;21955;24;Mar-22
19517;3;1431168;31/08/2020;99986;24;Nov-21
20072;3;1790123;31/08/2020;105301;24;Dic-16
7851;3;3711253;31/08/2020;180299;36;Set-22
17200;3;2217850;31/08/2020;86322;36;Mar-23
17367;3;1549367;31/08/2020;78725;24;Jul-22
23971;3;1374627;31/08/2020;103307;24;Nov-21
17389;3;1077761;31/08/2020;67298;24;Feb-22
14528;3;3901492;31/08/2020;204513;36;Jul-22
6010;3;1323802;31/08/2020;106270;24;Oct-21
36367;3;3264297;31/08/2020;165838;36;Ago-22
17814;3;-645;31/08/2020;52967;48;Nov-14
18002;3;5789236;31/08/2020;211128;36;Dic-22
18170;3;999888;31/08/2020;69944;24;Nov-21
3055;3;2511421;31/08/2020;156822;24;Mar-22
27860;3;2181786;31/08/2020;125458;24;May-22
18204;3;3047135;31/08/2020;182593;24;Abr-22
20118;3;1196601;31/08/2020;49859;24;Dic-18
2477;3;2270387;31/08/2020;124935;24;Jun-22
13098;3;26394;31/08/2020;61161;24;May-20
18258;3;990418;31/08/2020;198081;24;Set-20
18390;3;3975027;31/08/2020;205859;36;Jul-22
18421;3;1925554;31/08/2020;129977;24;Ene-22
30156;3;1139811;31/08/2020;103716;24;Ago-21
26103;3;2255846;31/08/2020;121370;36;Jun-22
11771;3;1588915;31/08/2020;75520;36;Oct-22
2168;3;3634518;31/08/2020;200001;24;Jun-22
16718;3;1387150;31/08/2020;161287;36;Mar-21
23285;3;1893062;31/08/2020;123367;24;Feb-22
6492;3;3537330;31/08/2020;249990;24;Dic-21
19772;3;3303459;31/08/2020;240130;24;Dic-21
11021;3;1464783;31/08/2020;78411;24;Jul-22
29820;3;1649661;31/08/2020;178156;24;Jun-21
34487;3;2032004;31/08/2020;200074;24;Jul-21
20379;3;2308117;31/08/2020;124987;24;May-22
11202;3;1674314;31/08/2020;117022;24;Dic-21
9119;3;4075967;31/08/2020;187698;36;Nov-22
4968;3;487619;31/08/2020;31678;24;Feb-22
7638;3;969272;31/08/2020;73418;24;Nov-21
11209;3;354509;31/08/2020;61821;24;Ene-21
27187;3;1249717;31/08/2020;77366;24;Mar-22
11430;3;1137357;31/08/2020;96864;48;Abr-16
29103;3;2267710;31/08/2020;121851;24;Jul-22
14066;3;302120;31/08/2020;44960;24;Feb-21
22532;3;2329318;31/08/2020;142760;24;Feb-22
24111;3;987882;31/08/2020;62434;24;Ene-22
12017;3;1481597;31/08/2020;64945;36;Nov-22
23543;3;150004;31/08/2020;137088;36;Oct-23
33351;3;-249295;31/08/2020;49859;24;Oct-18
34905;3;2086518;31/08/2020;130372;24;Mar-22
7124;3;769352;31/08/2020;133502;24;Feb-21
12686;3;635499;31/08/2020;135597;24;Oct-21
11753;3;1157996;31/08/2020;239363;24;Ene-21
32920;3;3533252;31/08/2020;230110;24;Feb-22
448;3;-1;31/08/2020;81644;24;Dic-21
5112;3;1319558;31/08/2020;67000;36;Ago-22
15338;3;768506;31/08/2020;62791;24;Jun-21
12592;3;3211880;31/08/2020;217292;24;Ene-22
32895;3;5002943;31/08/2020;287141;24;May-22
7126;3;2547220;31/08/2020;181834;24;Dic-21
13526;3;762736;31/08/2020;156186;24;Dic-20
14040;3;2826119;31/08/2020;143545;24;Abr-22
1627;3;847349;31/08/2020;52267;24;Dic-21
14068;3;1115280;31/08/2020;129977;24;Abr-21
14483;3;3265969;31/08/2020;197250;24;Mar-22
27671;3;1728272;31/08/2020;92891;24;Jul-22
14677;3;6672404;31/08/2020;179986;48;Feb-15
14715;3;1628254;31/08/2020;85991;24;Jun-22
21324;3;1375735;31/08/2020;89598;24;Feb-22
26300;3;1975685;31/08/2020;123524;24;Mar-22
15115;3;83021;31/08/2020;83224;24;Jun-20
18192;3;-2;31/08/2020;81223;24;Ene-20
30031;3;532496;31/08/2020;46953;24;Jul-21
25397;3;1941599;31/08/2020;146326;24;Nov-21
13038;3;1081625;31/08/2020;71579;24;Dic-21
3091;3;4868890;31/08/2020;190518;36;Jul-23
22169;3;3343737;31/08/2020;200366;24;Set-22
1411;3;1649173;31/08/2020;122267;24;May-18
19040;3;2402931;31/08/2020;133978;24;Jun-22
27638;3;3724283;31/08/2020;249990;24;Ene-22
30723;3;-42356;31/08/2020;149953;24;Nov-20
20799;3;375529;31/08/2020;42764;24;Ene-21
4102;3;2;31/08/2020;53049;24;May-20
16297;3;5883608;31/08/2020;136214;48;Nov-14
16300;3;841153;31/08/2020;91986;48;Nov-14
31570;3;1010281;31/08/2020;70029;24;Feb-19
6216;3;4756508;31/08/2020;206083;36;Ene-23
16535;3;2409390;31/08/2020;153887;24;Ene-22
11091;3;2794896;31/08/2020;132319;36;Oct-22
16726;3;1047322;31/08/2020;124305;24;May-21
16737;3;2503052;31/08/2020;125002;48;Set-15
34902;3;2918255;31/08/2020;160586;24;Jun-22
27922;3;2115279;31/08/2020;143669;24;Ene-22
24574;3;1222770;31/08/2020;80878;24;Dic-21
35751;3;367965;31/08/2020;21066;24;May-22
3304;3;1389045;31/08/2020;93395;24;Ene-22
10824;3;1;31/08/2020;219693;24;Nov-21
1735;3;946138;31/08/2020;93599;24;Jul-21
14929;3;426553;31/08/2020;41435;24;Jun-21
19765;3;1327671;31/08/2020;89972;24;Ene-22
30410;3;6503483;31/08/2020;160963;48;Jul-15
20679;3;1945906;31/08/2020;99948;24;Ago-22
10678;3;4372435;31/08/2020;205522;36;Oct-22
13723;3;1335397;31/08/2020;71981;24;Jul-22
35687;3;5505258;31/08/2020;209744;36;Ago-23
22228;3;1202256;31/08/2020;65962;48;Set-15
10292;3;2324814;31/08/2020;171531;24;Nov-18
10492;3;3675335;31/08/2020;214637;24;Mar-22
1035;3;2808314;31/08/2020;200023;24;Dic-21
10710;3;905965;31/08/2020;56149;24;Dic-21
36923;3;953080;31/08/2020;165230;24;Feb-21
28387;3;2220617;31/08/2020;109450;36;Jul-22
21425;3;7994448;31/08/2020;223026;48;Oct-14
24213;3;1114519;31/08/2020;102183;24;Ago-21
8461;3;759006;31/08/2020;51551;24;Ene-22
30439;3;287350;31/08/2020;35866;24;Ago-21
11286;3;3887317;31/08/2020;136990;36;Ene-22
10190;3;588296;31/08/2020;199972;24;Nov-20
11767;3;3093862;31/08/2020;247947;24;Oct-21
11698;3;5774797;31/08/2020;220013;36;Ago-23
12094;3;1402980;31/08/2020;106270;24;Nov-21
12098;3;220922;31/08/2020;55996;24;Nov-20
12324;3;584344;31/08/2020;71859;48;Jul-13
12526;3;2020909;31/08/2020;94988;48;Ene-14
34911;3;3127376;31/08/2020;298067;24;Oct-22
1718;3;2274782;31/08/2020;99996;36;Nov-22
18652;3;429266;31/08/2020;110000;24;Dic-20
27712;3;4275534;31/08/2020;180018;36;Mar-23
21475;3;2690192;31/08/2020;119988;36;Dic-22
13122;3;2514385;31/08/2020;151691;36;Abr-17
6155;3;2931744;31/08/2020;219591;24;Nov-21
13145;3;3788784;31/08/2020;186241;36;Set-22
8941;3;2208801;31/08/2020;137324;24;Mar-22
13697;3;3099738;31/08/2020;152199;36;Set-22
8290;3;689298;31/08/2020;41976;24;Feb-22
18027;3;221392;31/08/2020;26363;24;May-21
18087;3;861036;31/08/2020;86498;24;Nov-20
18271;3;-58075;31/08/2020;0;0;Ene-00
18278;3;-12012;31/08/2020;162230;24;Ene-20
13632;3;2248163;31/08/2020;137063;24;Oct-22
26184;3;1549979;31/08/2020;89127;24;May-22
5903;3;156951;31/08/2020;12773;24;Ago-21
18620;3;3019544;31/08/2020;199410;24;Dic-21
18835;3;532817;31/08/2020;78630;24;Feb-21
26418;3;674913;31/08/2020;77404;24;Feb-21
31152;3;5044299;31/08/2020;218816;36;Feb-23
6450;3;511545;31/08/2020;39953;24;Set-21
3421;3;1301371;31/08/2020;80659;24;Mar-22
6473;3;2145057;31/08/2020;152099;24;Dic-21
27959;3;4977479;31/08/2020;205382;36;Abr-23
19272;3;4582870;31/08/2020;289331;24;Ene-22
19287;3;3619838;31/08/2020;229860;24;Ene-22
24441;3;2772620;31/08/2020;109987;36;Jun-23
33246;3;1869571;31/08/2020;78717;36;Mar-23
158;3;2500828;31/08/2020;134972;24;Jul-22
19650;3;-15023;31/08/2020;26547;24;May-16
1006;3;5161430;31/08/2020;220592;36;Mar-23
21370;3;-20804;31/08/2020;83386;24;Abr-19
10625;3;587238;31/08/2020;87979;24;Mar-21
13639;3;-1;31/08/2020;47975;24;Dic-21
24920;3;14;31/08/2020;148007;24;Ene-20
24801;3;2831959;31/08/2020;171093;24;Abr-22
10842;3;1016688;31/08/2020;68820;24;Ene-22
11194;3;3251372;31/08/2020;254941;24;Set-22
14846;3;32374;31/08/2020;35662;24;Set-20
28215;3;5052877;31/08/2020;289285;24;May-22
22643;3;1821467;31/08/2020;144997;24;Oct-21
;3;-15897;31/08/2020;0;0;Ene-00
12186;3;5343023;31/08/2020;206347;36;Jul-23
15713;3;671195;31/08/2020;78323;24;Abr-21
12205;3;879320;31/08/2020;109343;24;Feb-20
28310;3;4534682;31/08/2020;296812;24;Feb-22
20217;3;3828729;31/08/2020;286776;24;Nov-21
27495;3;653706;31/08/2020;86932;24;Oct-22
7576;3;12051276;31/08/2020;320940;48;Ene-16
1269;3;1081590;31/08/2020;79958;24;Oct-21
12848;3;1197120;31/08/2020;99986;24;Ago-21
17220;3;2888294;31/08/2020;140017;36;Set-22
30921;3;622569;31/08/2020;82206;24;Abr-21
13644;3;3648120;31/08/2020;239976;24;Nov-21
22326;3;1891176;31/08/2020;122635;24;Feb-22
13848;3;1057929;31/08/2020;59975;36;Feb-22
18065;3;1942296;31/08/2020;108018;36;Oct-23
10066;3;5406193;31/08/2020;300105;24;Jun-22
27891;3;4137068;31/08/2020;195112;36;Oct-23
12468;3;5251681;31/08/2020;300105;24;May-22
33270;3;1456859;31/08/2020;125072;24;Set-21
2550;3;4083718;31/08/2020;300471;24;Oct-22
17821;3;2895840;31/08/2020;168636;24;Set-22
10149;3;1769022;31/08/2020;125021;24;Dic-21
34256;3;5488622;31/08/2020;288657;24;Jun-22
10200;3;151401;31/08/2020;31268;24;Ene-21
25858;3;2694450;31/08/2020;180864;24;Ene-22
15265;3;2589402;31/08/2020;163135;24;Ene-22
15462;3;3957531;31/08/2020;107488;48;Set-15
15670;3;1687517;31/08/2020;112579;24;Ene-22
15810;3;4206275;31/08/2020;175192;36;Feb-23
34874;3;2947077;31/08/2020;264813;24;Jul-18
17783;3;2731551;31/08/2020;117979;36;Feb-23
27732;3;4635806;31/08/2020;220399;36;Set-23
3274;3;1723665;31/08/2020;129466;24;Nov-21
20635;3;3388488;31/08/2020;285601;24;Ago-21
2040;3;2249800;31/08/2020;146158;24;Feb-22
16252;3;79116;31/08/2020;44909;24;Ago-20
35134;3;2607247;31/08/2020;114210;24;Jun-18
23877;3;2087394;31/08/2020;177900;24;Set-21
34485;3;2607237;31/08/2020;149922;24;May-22
16477;3;21054;31/08/2020;32894;36;Ago-14
16490;3;2265184;31/08/2020;83971;48;Feb-14
21260;3;1188634;31/08/2020;84352;24;Jul-21
9854;3;2303985;31/08/2020;145611;24;Ene-22
30844;3;-161689;31/08/2020;161689;24;Feb-19
8337;3;362994;31/08/2020;30006;36;Jul-21
27787;3;2507561;31/08/2020;178003;24;Dic-21
22552;3;4840131;31/08/2020;211613;36;Ene-23
14094;3;-2;31/08/2020;32608;24;Abr-20
19319;3;857204;31/08/2020;99986;24;Abr-21
3545;3;2467113;31/08/2020;157157;24;Ene-22
14355;3;679015;31/08/2020;86351;36;May-16
4955;3;4719122;31/08/2020;196927;36;Abr-23
6590;3;2101720;31/08/2020;132149;24;Oct-22
7106;3;4250833;31/08/2020;237011;24;Jun-22
9582;3;2330035;31/08/2020;156135;24;Ene-22
14742;3;1610627;31/08/2020;99948;24;Mar-22
19191;3;1111462;31/08/2020;78425;24;Dic-21
14750;3;1834871;31/08/2020;277886;24;Mar-21
30279;3;3055133;31/08/2020;215912;24;Dic-21
27000;3;2171331;31/08/2020;154654;24;Dic-21
15549;3;2069886;31/08/2020;82426;36;Ago-16
1885;3;558889;31/08/2020;143516;24;Dic-20
14487;3;2688364;31/08/2020;147936;24;Jun-22
12432;3;1880499;31/08/2020;75976;36;May-23
16035;3;16;31/08/2020;61106;24;May-20
18144;3;407025;31/08/2020;39953;24;Jun-21
20270;3;4580407;31/08/2020;205560;36;Dic-22
7983;3;1158579;31/08/2020;77812;24;Ene-22
29839;3;1941681;31/08/2020;130334;24;Ene-22
14582;3;2008605;31/08/2020;161245;24;Oct-21
34292;3;1261591;31/08/2020;81809;24;Feb-22
14827;3;2308900;31/08/2020;133351;24;May-22
24390;3;2146779;31/08/2020;110403;24;Ago-22
16799;3;2980622;31/08/2020;155463;24;Jun-22
18995;3;2325593;31/08/2020;103210;36;Dic-22
16554;3;4517986;31/08/2020;283762;24;Ene-22
4543;3;2856930;31/08/2020;178620;24;Mar-22
16989;3;17;31/08/2020;99987;24;Jun-20
2397;3;2118993;31/08/2020;142954;24;Ene-22
4758;3;1373400;31/08/2020;103562;24;Nov-21
3010;3;4574873;31/08/2020;262573;24;May-22
17412;3;3023702;31/08/2020;119947;36;Jun-23
17352;3;-72601;31/08/2020;72601;36;Mar-11
15400;3;-63353;31/08/2020;63353;24;Set-21
17552;3;4901587;31/08/2020;166403;48;Nov-14
22181;3;4864880;31/08/2020;204215;36;Nov-22
4492;3;857251;31/08/2020;129977;24;Mar-21
4530;3;629352;31/08/2020;129977;24;Ene-21
7003;3;657141;31/08/2020;86855;24;Abr-21
18249;3;1556647;31/08/2020;101596;24;Dic-21
19564;3;3097362;31/08/2020;164977;24;Jul-22
18391;3;1508220;31/08/2020;79038;24;Jun-22
25269;3;973665;31/08/2020;299374;24;Oct-22
17669;3;3621091;31/08/2020;170023;36;Oct-22
6639;3;1714146;31/08/2020;128750;24;Nov-21
29862;3;5433592;31/08/2020;208316;36;Ago-23
26980;3;827837;31/08/2020;81593;24;Jul-21
18791;3;1895492;31/08/2020;281412;24;Feb-21
32380;3;2679221;31/08/2020;126602;36;Jul-22
14484;3;2275067;31/08/2020;148354;24;Feb-22
10885;3;1253394;31/08/2020;77732;24;Mar-22
10886;3;4618244;31/08/2020;205522;36;Dic-22
19443;3;1461302;31/08/2020;158792;24;Jun-21
19468;3;237078;31/08/2020;59981;24;Nov-20
19795;3;2833009;31/08/2020;191337;24;Ene-22
20037;3;4574016;31/08/2020;378295;48;Ago-16
16364;3;2901756;31/08/2020;206563;24;Dic-21
491;3;2011430;31/08/2020;130999;24;Feb-22
20220;3;192516;31/08/2020;48128;24;Set-20
21001;3;1202114;31/08/2020;208402;24;Feb-21
20234;3;3783814;31/08/2020;230685;24;Feb-22
36005;3;1975171;31/08/2020;132582;24;Ene-22
20392;3;6;31/08/2020;75004;24;May-20
17764;3;1522715;31/08/2020;150004;24;Jul-21
18983;3;567685;31/08/2020;50001;48;Ene-14
24251;3;3126226;31/08/2020;121260;36;Jul-23
366;3;3039900;31/08/2020;156822;24;Ago-22
848;3;2216401;31/08/2020;156391;24;Dic-21
20976;3;6009897;31/08/2020;143499;48;Abr-16
17856;3;4242646;31/08/2020;189230;36;Dic-22
10297;3;1019658;31/08/2020;77148;24;Nov-21
21861;3;-12;31/08/2020;80316;24;Jul-20
7508;3;2307962;31/08/2020;116924;36;Ago-22
10487;3;1434894;31/08/2020;95030;24;Nov-21
30814;3;635847;31/08/2020;62638;24;Jul-21
13488;3;1556479;31/08/2020;119969;24;Set-22
10709;3;412875;31/08/2020;20692;24;Dic-21
8338;3;59936;31/08/2020;59930;24;Ago-20
35283;3;2071971;31/08/2020;166967;24;Oct-21
11264;3;3355476;31/08/2020;115283;48;May-16
11215;3;1116744;31/08/2020;72504;24;Feb-22
14739;3;1784006;31/08/2020;101042;36;May-22
11493;3;4255694;31/08/2020;289535;24;Ene-22
3933;3;1644100;31/08/2020;176981;24;Jun-21
11901;3;-181198;31/08/2020;73730;36;Nov-13
12072;3;260011;31/08/2020;260004;24;Set-20
17857;3;2837179;31/08/2020;99996;36;Abr-22
12539;3;758396;31/08/2020;49922;24;Feb-22
12709;3;-192943;31/08/2020;108124;48;Mar-14
12909;3;-78381;31/08/2020;73112;24;Jul-20
12912;3;3644706;31/08/2020;224831;24;Feb-22
12939;3;1748575;31/08/2020;255559;24;Ene-21
782;3;617395;31/08/2020;156033;24;Nov-20
5081;3;1049093;31/08/2020;78579;24;Nov-21
11222;3;237456;31/08/2020;79805;24;Oct-20
8572;3;3070155;31/08/2020;180148;24;Ene-22
20894;3;1199120;31/08/2020;66859;24;Jun-22
20449;3;-4;31/08/2020;134972;24;Set-22
14088;3;3989503;31/08/2020;220016;24;Oct-22
28633;3;4541252;31/08/2020;296498;24;Feb-22
14126;3;1889280;31/08/2020;110141;24;Mar-22
14372;3;-139552;31/08/2020;39690;48;May-14
20272;3;2830093;31/08/2020;70305;48;Feb-16
19868;3;1002412;31/08/2020;65081;24;Feb-22
14928;3;1107887;31/08/2020;69944;24;Ene-22
30655;3;3507066;31/08/2020;185991;24;Jul-22
32631;3;1667108;31/08/2020;71372;36;Dic-22
14942;3;-1;31/08/2020;285266;24;Oct-22
16964;3;1689676;31/08/2020;181885;24;Jun-21
27297;3;858571;31/08/2020;103102;24;May-21
4506;3;3386745;31/08/2020;187298;24;Jun-22
24653;3;4825429;31/08/2020;221635;36;Oct-23
15562;3;4038288;31/08/2020;93110;48;Jun-16
16436;3;1353117;31/08/2020;78150;24;May-22
35588;3;554632;31/08/2020;34396;24;Mar-22
18083;3;1362730;31/08/2020;96256;24;Dic-21
17930;3;2256749;31/08/2020;169981;24;Nov-21
13212;3;1796875;31/08/2020;99373;24;Jun-22
34163;3;2182875;31/08/2020;138611;24;Ene-22
26240;3;5651808;31/08/2020;220322;36;Jul-23
16379;3;-69839;31/08/2020;144390;48;Feb-15
27237;3;509035;31/08/2020;29953;24;Mar-22
16788;3;4088869;31/08/2020;288513;24;Dic-21
16793;3;5943899;31/08/2020;221017;36;Jul-23
17835;3;5091059;31/08/2020;269996;24;Jul-22
1175;3;1192254;31/08/2020;83381;24;Nov-21
22323;3;2318956;31/08/2020;137010;24;Oct-22
36893;3;585396;31/08/2020;150004;24;Dic-20
17710;3;2643695;31/08/2020;106937;36;Mar-23
29300;3;1079715;31/08/2020;67590;24;Mar-22
35649;3;328396;31/08/2020;67952;24;Ene-21
1984;3;1169530;31/08/2020;44975;36;Jun-23
18485;3;3768700;31/08/2020;160899;48;Jun-15
8772;3;2463225;31/08/2020;130633;24;Jul-22
1407;3;1377802;31/08/2020;89972;24;Nov-21
28157;3;1028461;31/08/2020;111379;24;Jun-21
18877;3;4320996;31/08/2020;284937;24;Dic-21
18882;3;1606883;31/08/2020;88866;24;Jun-22
20167;3;1602891;31/08/2020;281514;24;Feb-21
29652;3;1800583;31/08/2020;108782;24;Abr-22
27525;3;5074213;31/08/2020;201289;36;Jun-23
17053;3;2298046;31/08/2020;93232;36;Mar-23
17286;3;120299;31/08/2020;60748;24;Oct-20
4656;3;1914815;31/08/2020;114742;24;Set-22
30071;3;5324009;31/08/2020;207543;36;Jul-23
14572;3;2062072;31/08/2020;155318;24;Nov-21
19711;3;-287;31/08/2020;223058;48;Mar-15
19717;3;2198816;31/08/2020;146121;24;Dic-21
19908;3;464972;31/08/2020;94621;24;Dic-20
8978;3;3708359;31/08/2020;161391;36;Ene-23
20316;3;511095;31/08/2020;31835;24;Mar-22
9049;3;2706465;31/08/2020;145426;24;Jul-22
18929;3;220516;31/08/2020;44245;24;Oct-20
