IMPONENTE_ID;SALDOS;FECHA_CIERRE;MONTO_CUOTA
19782;8085844;31/08/2020;100000
19994;1761848;31/08/2020;4194
20001;215875;31/08/2020;5706
20002;0;31/08/2020;0
20011;0;31/08/2020;0
20017;391240;31/08/2020;4284
20020;0;31/08/2020;4539
20021;12715;31/08/2020;0
20422;1083902;31/08/2020;13641
20033;0;31/08/2020;0
2435;97195;31/08/2020;8573
20045;0;31/08/2020;2463
29975;929258;31/08/2020;11091
8050;299416;31/08/2020;4053
10111;165534;31/08/2020;4046
20226;1512839;31/08/2020;14441
20240;0;31/08/2020;2457
15149;373606;31/08/2020;11872
20387;1729946;31/08/2020;2500
20395;0;31/08/2020;0
20399;0;31/08/2020;407
20400;0;31/08/2020;0
20428;455177;31/08/2020;7635
17727;1073283;31/08/2020;20873
20591;570010;31/08/2020;2049
20600;1007901;31/08/2020;3841
30038;799245;31/08/2020;8774
20609;0;31/08/2020;6916
8707;945809;31/08/2020;19876
20616;511083;31/08/2020;2265
20752;39390;31/08/2020;5255
31722;807628;31/08/2020;20000
34420;0;31/08/2020;13827
17578;877649;31/08/2020;4494
20774;981907;31/08/2020;3510
2607;717726;31/08/2020;13952
20778;0;31/08/2020;5000
20779;1056913;31/08/2020;13355
20792;2076501;31/08/2020;3832
20794;0;31/08/2020;0
9084;1013235;31/08/2020;15035
2328;1153857;31/08/2020;21258
9789;780249;31/08/2020;10594
20973;0;31/08/2020;4155
21147;839345;31/08/2020;20000
21152;36120;31/08/2020;5160
21158;0;31/08/2020;0
21160;0;31/08/2020;2771
21168;1803475;31/08/2020;4645
21183;434023;31/08/2020;7180
21347;511604;31/08/2020;20000
8966;193788;31/08/2020;6102
21530;210564;31/08/2020;3260
21351;0;31/08/2020;0
21353;0;31/08/2020;0
27880;0;31/08/2020;0
;30555;31/08/2020;15297
24082;678326;31/08/2020;11091
2968;165810;31/08/2020;16581
35619;790395;31/08/2020;4460
21390;0;31/08/2020;0
14078;830593;31/08/2020;12599
7306;632177;31/08/2020;10507
27365;628430;31/08/2020;10043
27228;565408;31/08/2020;10192
21384;549296;31/08/2020;10576
33605;208926;31/08/2020;7089
26687;178370;31/08/2020;10976
6838;9180;31/08/2020;6961
21557;196254;31/08/2020;5240
2613;411391;31/08/2020;4919
21563;0;31/08/2020;639
21564;0;31/08/2020;1198
5648;771781;31/08/2020;25000
32894;132164;31/08/2020;5116
36743;536354;31/08/2020;6628
27422;365747;31/08/2020;11684
21714;2369426;31/08/2020;6289
21716;804912;31/08/2020;2582
19999;677230;31/08/2020;8226
21868;1364374;31/08/2020;6701
21870;382565;31/08/2020;4128
21873;0;31/08/2020;0
2750;100633;31/08/2020;9607
19802;397865;31/08/2020;15000
25767;97568;31/08/2020;16022
21892;1596238;31/08/2020;6158
890;0;31/08/2020;904
26423;93459;31/08/2020;10000
30831;554974;31/08/2020;8191
15981;15505;31/08/2020;11480
19415;0;31/08/2020;4000
19427;0;31/08/2020;0
19428;218515;31/08/2020;7359
20447;377605;31/08/2020;6087
19569;364233;31/08/2020;1680
19580;0;31/08/2020;6630
19586;0;31/08/2020;630
19595;929063;31/08/2020;3770
23956;0;31/08/2020;2743
19729;1018354;31/08/2020;60000
11139;769089;31/08/2020;20133
19743;0;31/08/2020;0
5790;38976;31/08/2020;10000
19757;0;31/08/2020;0
35734;279215;31/08/2020;12354
32336;65549;31/08/2020;3580
19767;1778866;31/08/2020;3623
19771;243532;31/08/2020;5947
33655;270949;31/08/2020;17560
17485;0;31/08/2020;0
17486;0;31/08/2020;0
17497;46372;31/08/2020;5968
17678;5643334;31/08/2020;16482
22759;868992;31/08/2020;12318
17689;11349;31/08/2020;0
17693;350579;31/08/2020;9740
17695;191477;31/08/2020;4544
30479;1545288;31/08/2020;10047
10955;987459;31/08/2020;11969
1272;353360;31/08/2020;23286
1182;0;31/08/2020;0
17697;0;31/08/2020;288
17870;2211722;31/08/2020;8039
17886;0;31/08/2020;0
17887;138402;31/08/2020;9984
17889;732715;31/08/2020;6431
17891;132458;31/08/2020;7000
17906;732530;31/08/2020;10000
17907;517785;31/08/2020;2337
17913;154314;31/08/2020;12134
17917;4903036;31/08/2020;22194
18052;0;31/08/2020;0
18057;1752266;31/08/2020;13171
29472;1256661;31/08/2020;19169
18454;1259020;31/08/2020;7250
18463;0;31/08/2020;1125
31467;1277182;31/08/2020;13382
15502;1962506;31/08/2020;50000
18470;0;31/08/2020;0
18478;0;31/08/2020;351
18481;0;31/08/2020;0
18577;6951703;31/08/2020;21001
18584;589004;31/08/2020;2606
18603;0;31/08/2020;2717
18613;0;31/08/2020;0
18732;0;31/08/2020;230
2291;319918;31/08/2020;6794
18754;429070;31/08/2020;1913
25280;0;31/08/2020;4307
18762;0;31/08/2020;1230
18771;0;31/08/2020;220
18871;0;31/08/2020;365
3689;74738;31/08/2020;7684
11176;473673;31/08/2020;6240
18887;861386;31/08/2020;3976
18895;259814;31/08/2020;7557
32521;364710;31/08/2020;10305
30030;775862;31/08/2020;10221
18907;3320680;31/08/2020;20000
18912;788737;31/08/2020;1854
18916;219451;31/08/2020;4305
19057;1677531;31/08/2020;5478
19068;0;31/08/2020;9945
19071;3884780;31/08/2020;18489
19074;137019;31/08/2020;10222
7100;948607;31/08/2020;15000
19095;1829945;31/08/2020;8099
26812;286649;31/08/2020;13684
28642;880293;31/08/2020;50000
19104;0;31/08/2020;17210
19190;412801;31/08/2020;480
20134;237124;31/08/2020;10953
19203;0;31/08/2020;4102
19222;20617;31/08/2020;0
19227;0;31/08/2020;1036
33749;0;31/08/2020;2737
19246;1396218;31/08/2020;7760
19437;0;31/08/2020;700
16427;833382;31/08/2020;25000
19449;0;31/08/2020;0
19455;412998;31/08/2020;5696
19459;329730;31/08/2020;6351
19463;827013;31/08/2020;2450
19467;0;31/08/2020;13219
36797;682650;31/08/2020;12173
2235;250279;31/08/2020;6233
19631;0;31/08/2020;1132
10377;252493;31/08/2020;11982
19787;353006;31/08/2020;4262
19792;0;31/08/2020;3879
19798;2840666;31/08/2020;10000
19801;173573;31/08/2020;4732
19806;0;31/08/2020;0
18925;1075313;31/08/2020;15120
20004;0;31/08/2020;294
20008;771506;31/08/2020;3067
20014;0;31/08/2020;0
20022;0;31/08/2020;688
20027;0;31/08/2020;1000
20032;0;31/08/2020;0
20034;740807;31/08/2020;3303
20040;0;31/08/2020;0
28898;547454;31/08/2020;5223
20206;3681565;31/08/2020;10495
20216;569164;31/08/2020;4993
20219;1203081;31/08/2020;7504
20389;0;31/08/2020;0
25495;505361;31/08/2020;8164
20417;1146675;31/08/2020;44000
20420;0;31/08/2020;361
20431;1216430;31/08/2020;4933
20588;143530;31/08/2020;0
20592;1555142;31/08/2020;5083
3600;291796;31/08/2020;15000
27980;754621;31/08/2020;6102
24649;800849;31/08/2020;6102
20617;0;31/08/2020;0
2195;238878;31/08/2020;8003
28532;750333;31/08/2020;12199
20786;32053;31/08/2020;5214
28078;1262394;31/08/2020;11684
20954;0;31/08/2020;0
6261;353372;31/08/2020;15651
20958;0;31/08/2020;0
20960;1588217;31/08/2020;9818
20963;0;31/08/2020;390
2695;1554005;31/08/2020;21652
20964;0;31/08/2020;6995
20967;0;31/08/2020;0
8521;225570;31/08/2020;20000
20985;454983;31/08/2020;2041
35408;0;31/08/2020;2921
21002;0;31/08/2020;3869
21148;0;31/08/2020;2979
21156;0;31/08/2020;3041
21163;478562;31/08/2020;1660
21169;143853;31/08/2020;8186
21172;2993200;31/08/2020;16145
21175;1531313;31/08/2020;6850
21185;0;31/08/2020;251
21188;1075616;31/08/2020;3892
21192;35486;31/08/2020;5255
21349;1366427;31/08/2020;3965
21373;0;31/08/2020;1600
21376;238737;31/08/2020;3908
21383;0;31/08/2020;3071
9494;130499;31/08/2020;8191
21386;0;31/08/2020;1597
16816;746548;31/08/2020;11982
6370;787036;31/08/2020;11480
21533;0;31/08/2020;2184
21543;0;31/08/2020;0
21547;0;31/08/2020;1400
27669;779993;31/08/2020;20000
1069;778435;31/08/2020;10736
20332;1833599;31/08/2020;9960
4866;229069;31/08/2020;3092
21567;5609258;31/08/2020;25000
21569;59731;31/08/2020;0
21694;709888;31/08/2020;6159
12290;230519;31/08/2020;7182
21708;2360514;31/08/2020;15625
2066;466778;31/08/2020;5309
22088;172191;31/08/2020;3127
12968;547920;31/08/2020;5964
22310;0;31/08/2020;0
5425;549702;31/08/2020;14910
27321;63399;31/08/2020;7682
22506;199277;31/08/2020;4300
22509;0;31/08/2020;0
22519;0;31/08/2020;594
22534;1425061;31/08/2020;3586
22688;557811;31/08/2020;7439
22698;2032550;31/08/2020;6126
27963;252321;31/08/2020;5967
22707;703683;31/08/2020;7058
17937;2222447;31/08/2020;80000
3885;682318;31/08/2020;10164
22728;0;31/08/2020;0
36620;149825;31/08/2020;11103
22732;2041338;31/08/2020;8883
29608;923300;31/08/2020;50000
22740;0;31/08/2020;1246
22823;0;31/08/2020;0
22824;0;31/08/2020;300
22836;0;31/08/2020;795
4197;150421;31/08/2020;11480
17492;189109;31/08/2020;3054
22860;0;31/08/2020;2998
22861;2838909;31/08/2020;9133
18973;907088;31/08/2020;9683
18976;1075482;31/08/2020;4103
18988;527503;31/08/2020;14207
18990;1194792;31/08/2020;7682
32456;312568;31/08/2020;5597
4634;643210;31/08/2020;9545
19125;0;31/08/2020;396
16805;189064;31/08/2020;15000
19132;0;31/08/2020;0
19140;0;31/08/2020;929
12985;611963;31/08/2020;6071
19148;490185;31/08/2020;5658
19313;0;31/08/2020;478
19320;0;31/08/2020;883
19325;1955837;31/08/2020;10203
19340;652883;31/08/2020;11939
31611;919060;31/08/2020;14880
19344;0;31/08/2020;2640
19523;0;31/08/2020;1404
19527;327078;31/08/2020;8561
8411;1329281;31/08/2020;14880
19552;0;31/08/2020;2209
22270;1749206;31/08/2020;30207
19691;3404904;31/08/2020;19308
19699;199490;31/08/2020;1350
19707;0;31/08/2020;0
19709;1033425;31/08/2020;3419
19714;115505;31/08/2020;1139
19726;166367;31/08/2020;5000
19889;25081;31/08/2020;3583
19892;1785821;31/08/2020;9126
19909;427578;31/08/2020;429
19915;10941;31/08/2020;0
10564;525924;31/08/2020;52000
19931;0;31/08/2020;2701
20127;0;31/08/2020;0
36120;467074;31/08/2020;5235
20131;0;31/08/2020;0
20132;3109088;31/08/2020;20778
20140;218589;31/08/2020;8000
20142;2156807;31/08/2020;7258
20144;522631;31/08/2020;2580
27105;1167855;31/08/2020;16452
20148;0;31/08/2020;3555
20301;190880;31/08/2020;3710
20303;0;31/08/2020;2497
36280;357215;31/08/2020;4694
4902;834764;31/08/2020;11316
20318;1563418;31/08/2020;4988
10668;0;31/08/2020;4394
20489;0;31/08/2020;627
20495;725022;31/08/2020;6403
20496;477344;31/08/2020;10480
13677;251414;31/08/2020;20000
23990;162628;31/08/2020;11480
20517;1140383;31/08/2020;4425
20522;1134783;31/08/2020;20000
20523;1218467;31/08/2020;5493
20659;0;31/08/2020;2537
20661;0;31/08/2020;0
20662;1384907;31/08/2020;17312
20668;798076;31/08/2020;2934
20672;0;31/08/2020;0
20673;18134;31/08/2020;0
20678;464406;31/08/2020;19130
20681;0;31/08/2020;40
20684;0;31/08/2020;410
24304;62001;31/08/2020;5929
244;276632;31/08/2020;4525
143;0;31/08/2020;2398
20692;0;31/08/2020;0
20693;0;31/08/2020;2246
20694;0;31/08/2020;1075
25993;600537;31/08/2020;6694
7802;631615;31/08/2020;9221
20854;0;31/08/2020;626
22073;636311;31/08/2020;10382
20865;30652;31/08/2020;7663
20706;0;31/08/2020;5178
20873;409832;31/08/2020;20000
15936;2048609;31/08/2020;31615
5223;714919;31/08/2020;6102
20879;1333211;31/08/2020;7247
20880;0;31/08/2020;2949
20884;1398061;31/08/2020;21187
20900;0;31/08/2020;0
21073;0;31/08/2020;4475
21536;122833;31/08/2020;7684
21077;2021468;31/08/2020;7467
21082;0;31/08/2020;4453
21090;0;31/08/2020;0
18633;450067;31/08/2020;6827
21097;1416511;31/08/2020;10544
21099;3970736;31/08/2020;8131
21105;0;31/08/2020;0
21106;0;31/08/2020;1413
23809;926912;31/08/2020;13525
21257;1042056;31/08/2020;5525
21259;1644434;31/08/2020;5000
21261;0;31/08/2020;512
21263;5057380;31/08/2020;25744
21274;1563059;31/08/2020;17968
21291;0;31/08/2020;0
21297;0;31/08/2020;0
21300;404268;31/08/2020;3428
21302;58460;31/08/2020;0
21447;0;31/08/2020;0
21459;0;31/08/2020;1630
3846;1219773;31/08/2020;30000
21462;1081062;31/08/2020;6339
21463;175599;31/08/2020;3891
21465;252853;31/08/2020;3510
21466;20428;31/08/2020;1250
21479;1922560;31/08/2020;6830
21486;5832294;31/08/2020;200000
21616;625036;31/08/2020;20000
21617;0;31/08/2020;2929
30099;337073;31/08/2020;8617
21621;179387;31/08/2020;8000
34864;663597;31/08/2020;10000
13229;215239;31/08/2020;5116
21635;0;31/08/2020;424
4149;287360;31/08/2020;5708
21644;0;31/08/2020;761
27655;752673;31/08/2020;7323
21645;1793099;31/08/2020;6984
14594;969948;31/08/2020;8382
5026;992162;31/08/2020;14536
21767;725358;31/08/2020;10000
24563;356999;31/08/2020;13041
21778;1204269;31/08/2020;4622
25799;912988;31/08/2020;13316
21789;747944;31/08/2020;6448
27788;299850;31/08/2020;12500
21791;1348074;31/08/2020;6992
21793;0;31/08/2020;4595
8263;609992;31/08/2020;10441
28888;507116;31/08/2020;11480
12289;943544;31/08/2020;10192
21803;0;31/08/2020;1395
21805;2200134;31/08/2020;7688
21806;0;31/08/2020;365
34553;505675;31/08/2020;6436
21978;1036283;31/08/2020;15000
20258;1378287;31/08/2020;16301
20225;3548206;31/08/2020;50000
16331;890945;31/08/2020;15913
20243;0;31/08/2020;655
20440;0;31/08/2020;0
16923;1087367;31/08/2020;14880
1470;873808;31/08/2020;11801
20402;358614;31/08/2020;14938
20404;0;31/08/2020;803
30563;48789;31/08/2020;8137
20407;1363356;31/08/2020;5797
20414;296100;31/08/2020;3766
6616;785333;31/08/2020;10231
;26150;31/08/2020;5230
26954;27700;31/08/2020;0
16513;385259;31/08/2020;7033
22909;269341;31/08/2020;7858
20597;0;31/08/2020;500
15963;535041;31/08/2020;14705
16095;330819;31/08/2020;14880
26800;673468;31/08/2020;6761
20610;1317917;31/08/2020;33493
20750;1758547;31/08/2020;10000
6992;258205;31/08/2020;8003
19660;676827;31/08/2020;8395
32632;552070;31/08/2020;13756
34419;394097;31/08/2020;5000
20766;1328829;31/08/2020;10520
33408;591602;31/08/2020;11253
20775;0;31/08/2020;329
22952;524865;31/08/2020;6213
20948;2421796;31/08/2020;11798
20970;493986;31/08/2020;12740
30186;432620;31/08/2020;11684
20995;2757963;31/08/2020;14503
20997;619743;31/08/2020;27891
24359;565593;31/08/2020;3016
113;115409;31/08/2020;8191
19732;1170724;31/08/2020;6427
18401;0;31/08/2020;1408
18405;0;31/08/2020;0
18407;1005973;31/08/2020;5836
18412;0;31/08/2020;0
18420;1079878;31/08/2020;7510
18424;0;31/08/2020;0
8197;1364862;31/08/2020;14520
18834;0;31/08/2020;1729
18837;461304;31/08/2020;3080
18838;251975;31/08/2020;10784
18842;0;31/08/2020;0
26316;692047;31/08/2020;9941
18865;0;31/08/2020;816
24158;200348;31/08/2020;7684
19014;0;31/08/2020;271
19021;944735;31/08/2020;3048
19032;3699689;31/08/2020;30000
19033;164733;31/08/2020;4523
8921;439783;31/08/2020;4740
31285;864406;31/08/2020;10000
19055;1321741;31/08/2020;5686
7956;165907;31/08/2020;6102
19171;266528;31/08/2020;6709
19176;2018510;31/08/2020;12662
19177;235063;31/08/2020;10000
7605;942452;31/08/2020;13382
19179;1049139;31/08/2020;7592
19180;922250;31/08/2020;15113
32655;531768;31/08/2020;6122
19183;772959;31/08/2020;7514
19379;252391;31/08/2020;8143
19380;0;31/08/2020;740
32473;340193;31/08/2020;11982
19386;342860;31/08/2020;11193
15747;672101;31/08/2020;8303
19391;0;31/08/2020;1600
19401;1400968;31/08/2020;9123
19403;608068;31/08/2020;9474
19413;9052;31/08/2020;9052
19414;0;31/08/2020;564
19417;1962620;31/08/2020;14179
19425;1032236;31/08/2020;2695
7395;707995;31/08/2020;13912
19575;316359;31/08/2020;15000
18965;727645;31/08/2020;11801
11715;928955;31/08/2020;12602
34856;448834;31/08/2020;2828
19599;866656;31/08/2020;2203
19614;1188517;31/08/2020;2508
36665;291918;31/08/2020;6102
9726;1259276;31/08/2020;13756
25476;1493645;31/08/2020;15005
19749;2377083;31/08/2020;5205
19751;0;31/08/2020;2330
19756;355457;31/08/2020;3155
19763;0;31/08/2020;0
19937;466102;31/08/2020;6576
19943;167438;31/08/2020;14848
19944;0;31/08/2020;0
7408;1095493;31/08/2020;10594
19958;0;31/08/2020;0
19961;0;31/08/2020;3374
19966;1415244;31/08/2020;4301
13389;804962;31/08/2020;10000
34421;625460;31/08/2020;24700
20168;0;31/08/2020;8039
20171;861060;31/08/2020;6102
29380;0;31/08/2020;0
20175;3448330;31/08/2020;5030
5413;947370;31/08/2020;17719
20178;1695516;31/08/2020;8350
20181;-164;31/08/2020;300
20188;0;31/08/2020;3037
20190;0;31/08/2020;451
20191;0;31/08/2020;2295
20194;0;31/08/2020;0
17020;910177;31/08/2020;13716
20343;1568688;31/08/2020;5625
2236;0;31/08/2020;3015
20348;0;31/08/2020;1704
14481;731535;31/08/2020;7809
20359;1863022;31/08/2020;8123
20364;210880;31/08/2020;4392
20372;5438349;31/08/2020;22935
20374;493962;31/08/2020;2163
20353;965947;31/08/2020;5845
20524;0;31/08/2020;0
20535;1059687;31/08/2020;3037
20542;121442;31/08/2020;25000
20578;922674;31/08/2020;3475
31891;1196546;31/08/2020;13844
20702;74153;31/08/2020;3805
20703;1500996;31/08/2020;10154
9181;144242;31/08/2020;11801
20724;518262;31/08/2020;6793
20731;1351891;31/08/2020;8258
20919;0;31/08/2020;739
20929;0;31/08/2020;0
20934;467238;31/08/2020;4879
21116;0;31/08/2020;0
21117;0;31/08/2020;785
21119;2909650;31/08/2020;14481
35558;868726;31/08/2020;20000
21127;449860;31/08/2020;6684
1878;745676;31/08/2020;20000
21312;0;31/08/2020;869
21316;0;31/08/2020;8434
21327;1504749;31/08/2020;4000
21329;0;31/08/2020;2839
16858;429777;31/08/2020;4503
25594;329999;31/08/2020;4701
21488;0;31/08/2020;884
5832;201228;31/08/2020;3181
32799;423104;31/08/2020;12226
21496;212610;31/08/2020;8500
27838;879461;31/08/2020;14048
21502;0;31/08/2020;1451
21510;1113568;31/08/2020;5640
21511;1160379;31/08/2020;4720
21512;0;31/08/2020;0
21513;1205646;31/08/2020;2504
21520;1482294;31/08/2020;5355
21522;0;31/08/2020;2500
28814;1488542;31/08/2020;20000
21531;1932;31/08/2020;0
21662;0;31/08/2020;0
22148;715051;31/08/2020;10192
27499;252227;31/08/2020;5240
21686;796478;31/08/2020;14454
2241;303659;31/08/2020;8296
21692;1150470;31/08/2020;12749
21822;0;31/08/2020;0
3782;848923;31/08/2020;15000
366;733485;31/08/2020;19027
848;913633;31/08/2020;13382
20768;0;31/08/2020;2508
805;196174;31/08/2020;7791
20795;0;31/08/2020;458
14098;159762;31/08/2020;5741
20976;215762;31/08/2020;5002
17856;918879;31/08/2020;25000
6301;191318;31/08/2020;2135
20994;0;31/08/2020;0
21150;242493;31/08/2020;5985
20764;903289;31/08/2020;4632
21154;1494189;31/08/2020;5956
21186;0;31/08/2020;530
21195;800580;31/08/2020;5876
21357;0;31/08/2020;561
21358;0;31/08/2020;10602
21362;2198691;31/08/2020;6194
7855;852426;31/08/2020;4810
21388;0;31/08/2020;0
21545;1364790;31/08/2020;4514
18926;1395231;31/08/2020;19140
21550;158452;31/08/2020;6194
20295;597980;31/08/2020;11684
2136;1064221;31/08/2020;14606
21555;1577023;31/08/2020;10000
21560;0;31/08/2020;823
21566;0;31/08/2020;459
740;726003;31/08/2020;10324
12530;399600;31/08/2020;4740
21709;820409;31/08/2020;6194
2724;0;31/08/2020;1975
20925;845518;31/08/2020;6188
11894;768355;31/08/2020;6832
31777;759389;31/08/2020;10305
15135;117327;31/08/2020;6577
21874;972228;31/08/2020;7752
21875;312610;31/08/2020;6926
32211;199918;31/08/2020;5214
35012;1227792;31/08/2020;16179
21905;1259721;31/08/2020;28566
21907;138462;31/08/2020;10000
21909;5100905;31/08/2020;18100
21911;9065;31/08/2020;0
36208;724990;31/08/2020;10305
22068;840330;31/08/2020;6349
764;0;31/08/2020;0
22076;221098;31/08/2020;7000
22078;398874;31/08/2020;15000
22083;-17;31/08/2020;297
22260;349712;31/08/2020;4941
22302;162438;31/08/2020;20000
22314;1965947;31/08/2020;10432
22316;90194;31/08/2020;6938
31507;1205006;31/08/2020;20000
22317;1670421;31/08/2020;8405
22487;0;31/08/2020;200
22492;114222;31/08/2020;3638
22496;403949;31/08/2020;1308
22502;342093;31/08/2020;15000
22512;537009;31/08/2020;6590
22517;0;31/08/2020;4022
35336;1168188;31/08/2020;15000
26648;709641;31/08/2020;38000
25551;79585;31/08/2020;4364
22722;1660980;31/08/2020;14170
22724;1054131;31/08/2020;9017
22736;0;31/08/2020;1457
27676;0;31/08/2020;5265
19013;797311;31/08/2020;2033
32380;589458;31/08/2020;12297
19044;1286212;31/08/2020;14152
19045;316417;31/08/2020;8024
35422;131356;31/08/2020;3484
19158;1443807;31/08/2020;5823
19160;0;31/08/2020;308
1251;313161;31/08/2020;13844
15553;1112094;31/08/2020;4489
19163;0;31/08/2020;0
25659;693117;31/08/2020;9704
19175;0;31/08/2020;576
13148;50370;31/08/2020;10074
19374;348894;31/08/2020;3910
19376;0;31/08/2020;1703
19404;1186385;31/08/2020;40000
1604;503946;31/08/2020;7296
21983;0;31/08/2020;7533
10706;70346;31/08/2020;6152
21998;5858736;31/08/2020;22869
22003;1293802;31/08/2020;8632
22004;1157082;31/08/2020;1600
22008;1680229;31/08/2020;5945
22149;0;31/08/2020;2122
22152;0;31/08/2020;1028
22154;1362133;31/08/2020;10000
22158;1241821;31/08/2020;9123
7236;151944;31/08/2020;10000
22160;2256747;31/08/2020;4068
18293;-49224;31/08/2020;5244
22166;1674835;31/08/2020;4282
9101;945102;31/08/2020;13756
22183;0;31/08/2020;478
6817;584978;31/08/2020;10555
22185;339849;31/08/2020;8350
1310;809612;31/08/2020;11915
22394;0;31/08/2020;578
22398;2087705;31/08/2020;12066
22399;0;31/08/2020;1685
12771;359753;31/08/2020;4528
9506;475535;31/08/2020;7602
22600;340636;31/08/2020;12394
22611;97507;31/08/2020;7326
22615;82759;31/08/2020;6430
22624;0;31/08/2020;658
6991;504560;31/08/2020;19582
10108;36000;31/08/2020;6000
22631;0;31/08/2020;580
34880;730572;31/08/2020;11361
22766;4155508;31/08/2020;9885
16553;659532;31/08/2020;7548
22768;0;31/08/2020;5000
22770;0;31/08/2020;943
22886;0;31/08/2020;330
22889;0;31/08/2020;302
22891;885082;31/08/2020;10676
4995;198049;31/08/2020;10289
22903;0;31/08/2020;1600
22905;2537532;31/08/2020;7228
22916;0;31/08/2020;3466
27870;765048;31/08/2020;8109
22919;102;31/08/2020;0
22920;482480;31/08/2020;5958
22925;906289;31/08/2020;2026
22926;518136;31/08/2020;1491
22927;964941;31/08/2020;3071
22931;328518;31/08/2020;6634
29556;0;31/08/2020;2280
23096;325106;31/08/2020;3789
24028;27180;31/08/2020;6395
1597;640879;31/08/2020;2936
23108;1654386;31/08/2020;9528
23235;619192;31/08/2020;15000
23242;0;31/08/2020;0
30513;961023;31/08/2020;10192
23257;0;31/08/2020;5102
23260;0;31/08/2020;1503
23263;0;31/08/2020;0
28056;339593;31/08/2020;6395
18432;5632862;31/08/2020;80000
18225;275558;31/08/2020;5800
18843;196839;31/08/2020;6226
6779;1156213;31/08/2020;14965
18853;0;31/08/2020;0
5951;741373;31/08/2020;13169
18866;1702338;31/08/2020;12592
18867;3362613;31/08/2020;6812
18868;0;31/08/2020;580
18999;0;31/08/2020;0
726;671431;31/08/2020;6125
19024;0;31/08/2020;365
5290;74017;31/08/2020;6754
26103;526646;31/08/2020;5802
19031;0;31/08/2020;769
16649;465874;31/08/2020;5741
19041;902344;31/08/2020;1550
13419;130638;31/08/2020;6333
19154;0;31/08/2020;0
19155;779915;31/08/2020;5000
19182;0;31/08/2020;0
19186;-300;31/08/2020;300
19377;0;31/08/2020;387
19382;0;31/08/2020;0
19389;234338;31/08/2020;7642
19406;0;31/08/2020;683
22712;615594;31/08/2020;9705
19578;0;31/08/2020;0
19583;0;31/08/2020;420
19589;0;31/08/2020;515
19594;0;31/08/2020;10242
4710;322409;31/08/2020;2976
19600;1414696;31/08/2020;7538
19601;1541343;31/08/2020;6425
19603;0;31/08/2020;0
19736;0;31/08/2020;240
19754;0;31/08/2020;0
19119;298571;31/08/2020;13756
19766;0;31/08/2020;0
19935;0;31/08/2020;8577
19941;0;31/08/2020;0
19947;0;31/08/2020;1749
19949;193781;31/08/2020;6533
19952;0;31/08/2020;0
19972;191052;31/08/2020;3780
19973;1385970;31/08/2020;100000
9170;254958;31/08/2020;8014
20184;0;31/08/2020;1924
7995;832530;31/08/2020;11366
20198;0;31/08/2020;355
26057;566956;31/08/2020;6827
20202;1445457;31/08/2020;10000
20336;0;31/08/2020;0
20346;0;31/08/2020;10000
32856;416143;31/08/2020;6389
20347;0;31/08/2020;0
20366;1562963;31/08/2020;16577
20375;11645070;31/08/2020;500000
20384;162;31/08/2020;0
20544;200288;31/08/2020;3000
20547;1467383;31/08/2020;5022
20558;0;31/08/2020;2578
20561;0;31/08/2020;0
10233;133810;31/08/2020;10056
20575;0;31/08/2020;315
20577;-76;31/08/2020;243
22621;121413;31/08/2020;10192
20705;412079;31/08/2020;10839
20721;0;31/08/2020;412
20723;0;31/08/2020;4489
20726;1704460;31/08/2020;14041
20729;0;31/08/2020;0
11688;1588679;31/08/2020;20000
20737;4056515;31/08/2020;11012
20740;1305735;31/08/2020;5589
1254;650548;31/08/2020;11212
32003;601207;31/08/2020;6102
20899;10195;31/08/2020;0
20923;0;31/08/2020;579
20932;1625803;31/08/2020;5480
20938;0;31/08/2020;4724
20944;574772;31/08/2020;1936
16763;640618;31/08/2020;9705
23467;140657;31/08/2020;6917
34489;508182;31/08/2020;6944
;0;31/08/2020;6966
21122;64174;31/08/2020;6839
21126;0;31/08/2020;1500
21138;739879;31/08/2020;5684
4212;1511017;31/08/2020;10943
21317;0;31/08/2020;799
21320;259297;31/08/2020;8021
21338;271156;31/08/2020;6177
21343;0;31/08/2020;450
20112;1364964;31/08/2020;7508
21495;1745602;31/08/2020;9029
6293;213818;31/08/2020;5860
21498;2507567;31/08/2020;6933
31906;159255;31/08/2020;2992
21528;0;31/08/2020;904
21532;368055;31/08/2020;5577
19568;210337;31/08/2020;6684
7095;98626;31/08/2020;4205
4199;755335;31/08/2020;11366
21663;1842212;31/08/2020;10546
21666;776797;31/08/2020;3768
34792;606970;31/08/2020;10192
21676;0;31/08/2020;1300
21687;4471561;31/08/2020;4315
19570;445995;31/08/2020;2000
1415;808562;31/08/2020;11366
11562;221849;31/08/2020;13382
19582;0;31/08/2020;0
33872;551872;31/08/2020;3220
19735;0;31/08/2020;0
19738;1094383;31/08/2020;6399
19747;193817;31/08/2020;5797
19748;2257761;31/08/2020;20000
32656;934472;31/08/2020;13316
9609;1577680;31/08/2020;25625
19939;989663;31/08/2020;6483
19940;723676;31/08/2020;2804
19945;0;31/08/2020;3483
19953;0;31/08/2020;0
19954;0;31/08/2020;282
19959;868195;31/08/2020;2295
19139;576450;31/08/2020;8511
19964;0;31/08/2020;4999
19974;286981;31/08/2020;6807
20156;7249836;31/08/2020;33469
31759;403085;31/08/2020;20000
20158;0;31/08/2020;0
20160;0;31/08/2020;0
20166;1889098;31/08/2020;5000
10333;132965;31/08/2020;7393
